State,City,PM25,PM10,NO2,SO2,CO,O3,health_risk
Odisha,Talcher,25.06,80.14,21.69,44.6,2.25,30.84,Moderate
Odisha,Talcher,14.66,53.63,11.58,42.17,2.0,15.95,Moderate
Odisha,Talcher,22.15,87.77,11.43,39.94,2.14,16.64,Moderate
Odisha,Talcher,26.38,127.81,14.84,45.46,2.41,19.4,High
Odisha,Talcher,24.39,124.45,12.91,43.89,2.16,20.54,High
Odisha,Talcher,21.0,104.21,7.05,51.82,2.38,20.75,High
Odisha,Talcher,19.47,122.99,6.14,47.43,2.27,18.66,High
Odisha,Talcher,29.32,172.0,5.03,56.17,2.41,19.5,High
Odisha,Talcher,23.7,155.58,3.42,53.27,2.3,19.05,High
Odisha,Talcher,26.47,145.76,3.85,53.25,2.29,20.95,High
Odisha,Talcher,23.59,139.36,5.04,51.4,2.27,20.51,High
Odisha,Talcher,23.54,105.13,3.97,53.9,2.32,21.47,High
Odisha,Talcher,13.64,57.78,2.07,43.46,2.06,22.09,Moderate
Odisha,Talcher,16.27,87.85,3.49,37.22,2.15,20.85,Moderate
Odisha,Talcher,24.07,115.13,3.09,43.62,2.39,19.41,High
Odisha,Talcher,17.92,64.18,3.43,48.48,2.44,19.79,Moderate
Odisha,Talcher,15.79,79.97,2.51,53.46,2.41,20.85,Moderate
Odisha,Talcher,17.77,60.31,2.17,53.34,2.49,20.47,Moderate
Odisha,Talcher,12.41,46.25,2.21,58.6,2.45,18.73,Moderate
Odisha,Talcher,13.96,35.86,0.05,57.85,2.43,18.66,Moderate
Odisha,Talcher,13.74,30.83,1.26,53.82,2.29,15.93,Moderate
Odisha,Talcher,23.6,120.81,2.87,53.43,2.58,19.35,High
Odisha,Talcher,21.58,96.68,2.79,62.82,2.51,19.69,Moderate
Odisha,Talcher,25.77,83.04,3.96,70.78,2.62,20.8,Moderate
Odisha,Talcher,11.15,27.71,3.33,70.25,2.29,20.57,Moderate
Odisha,Talcher,10.71,23.13,1.51,54.34,2.27,18.74,Moderate
Odisha,Talcher,19.74,89.81,2.26,52.31,2.44,17.53,Moderate
Odisha,Talcher,26.77,161.69,0.92,56.76,2.64,18.28,High
Odisha,Talcher,27.24,140.86,21.69,58.71,1.49,17.5,Moderate
Odisha,Talcher,22.6,84.21,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,21.94,141.33,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,25.81,156.76,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,27.05,131.48,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,32.26,94.76,21.69,9.16,0.0,30.84,Moderate
Odisha,Talcher,31.28,157.72,21.69,9.16,0.0,30.84,Moderate
Odisha,Talcher,25.01,180.81,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,31.23,117.92,21.69,9.16,0.0,30.84,Moderate
Odisha,Talcher,23.22,140.67,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,33.27,189.52,21.69,9.16,0.0,30.84,Moderate
Odisha,Talcher,30.95,172.93,21.69,9.16,0.0,30.84,Moderate
Odisha,Talcher,16.5,101.76,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,2.65,51.95,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,11.88,39.4,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,29.54,95.68,21.69,9.16,0.0,30.84,Low
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,15.99,95.68,4.56,7.1,2.66,26.34,Moderate
Odisha,Talcher,17.98,95.68,3.61,5.44,2.68,21.32,Moderate
Odisha,Talcher,14.65,95.68,0.09,2.64,2.64,21.9,Moderate
Odisha,Talcher,38.91,95.68,2.82,0.56,2.3,22.04,Moderate
Odisha,Talcher,7.17,95.68,21.69,9.16,2.28,19.98,Moderate
Odisha,Talcher,48.57,95.68,10.13,9.16,2.7,35.38,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,23.22,22.48,1.72,19.91,2.53,22.7,Low
Odisha,Talcher,29.66,29.17,6.53,19.29,2.64,24.1,Low
Odisha,Talcher,22.35,11.09,21.69,18.48,2.62,22.24,Low
Odisha,Talcher,28.73,18.31,1.15,17.81,2.59,23.82,Low
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,10.04,16.04,1.49,15.2,2.65,25.3,Low
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,35.68,100.35,21.69,14.53,2.83,23.4,High
Odisha,Talcher,11.4,34.2,21.69,14.96,2.72,19.58,Low
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,14.55,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,9.72,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,10.62,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,10.77,Moderate
Odisha,Talcher,48.57,0.01,20.45,6.51,0.89,11.58,Low
Odisha,Talcher,48.57,0.02,104.97,3.15,0.89,20.0,Moderate
Odisha,Talcher,48.57,0.04,31.52,0.87,0.89,12.6,Low
Odisha,Talcher,48.57,0.06,36.26,0.26,0.89,12.29,Low
Odisha,Talcher,48.57,0.13,38.4,1.51,0.89,12.42,Low
Odisha,Talcher,48.57,0.14,43.88,0.89,0.89,13.33,Moderate
Odisha,Talcher,48.57,0.16,51.75,2.24,0.89,12.83,Moderate
Odisha,Talcher,48.57,0.14,56.73,3.36,0.89,14.33,Moderate
Odisha,Talcher,48.57,0.24,51.56,3.43,0.89,14.23,Moderate
Odisha,Talcher,48.57,0.21,44.06,1.99,0.89,15.47,Moderate
Odisha,Talcher,48.57,0.17,54.75,3.09,0.89,14.37,Moderate
Odisha,Talcher,48.57,95.68,65.89,7.37,0.89,14.88,Moderate
Odisha,Talcher,48.57,95.68,71.06,5.57,0.89,13.53,Moderate
Odisha,Talcher,48.57,95.68,64.62,10.55,0.89,14.56,Moderate
Odisha,Talcher,48.57,95.68,83.69,10.35,0.89,13.17,High
Odisha,Talcher,48.57,95.68,96.28,5.86,0.89,15.7,High
Odisha,Talcher,48.57,95.68,72.33,8.31,0.89,11.83,Moderate
Odisha,Talcher,48.57,95.68,75.07,6.96,0.89,13.52,Moderate
Odisha,Talcher,48.57,95.68,89.1,11.58,0.89,13.05,High
Odisha,Talcher,48.57,95.68,69.96,8.99,0.89,13.53,Moderate
Odisha,Talcher,48.57,95.68,41.38,13.56,0.89,11.48,Moderate
Odisha,Talcher,48.57,0.04,21.58,10.55,0.89,13.6,Low
Odisha,Talcher,48.57,0.03,18.5,0.04,0.89,14.84,Low
Odisha,Talcher,48.57,0.07,51.49,3.53,0.89,10.33,Moderate
Odisha,Talcher,48.57,0.13,70.9,5.78,0.89,11.82,Moderate
Odisha,Talcher,48.57,0.17,97.79,17.31,0.89,11.27,Moderate
Odisha,Talcher,79.71,0.22,79.92,12.57,3.08,12.18,High
Odisha,Talcher,14.62,0.19,4.85,9.4,2.41,12.52,Low
Odisha,Talcher,23.56,0.18,8.82,8.77,2.67,10.93,Low
Odisha,Talcher,58.85,0.24,19.71,16.61,2.9,13.02,Moderate
Odisha,Talcher,58.15,0.26,24.98,16.59,2.54,13.16,Moderate
Odisha,Talcher,58.19,0.26,6.61,10.61,2.44,14.24,Moderate
Odisha,Talcher,63.74,0.2,13.5,22.49,2.78,13.38,High
Odisha,Talcher,66.55,0.23,8.34,21.46,2.58,16.15,High
Odisha,Talcher,47.45,0.21,16.32,19.32,2.36,12.59,Moderate
Odisha,Talcher,61.37,0.29,13.43,22.2,2.65,10.96,High
Odisha,Talcher,60.29,0.28,15.81,24.99,2.74,9.43,High
Odisha,Talcher,64.91,0.27,5.87,21.9,2.97,10.75,High
Odisha,Talcher,48.84,0.19,2.53,15.37,2.5,11.07,Moderate
Odisha,Talcher,31.23,28.73,2.11,10.09,2.27,13.2,Moderate
Odisha,Talcher,25.79,104.81,0.24,8.07,2.26,11.82,Moderate
Odisha,Talcher,31.74,121.87,2.3,9.88,2.54,11.67,High
Odisha,Talcher,27.15,88.97,2.04,10.22,2.48,13.73,Moderate
Odisha,Talcher,37.81,138.32,2.05,10.78,2.44,13.44,High
Odisha,Talcher,59.16,208.18,15.89,23.79,2.69,13.06,High
Odisha,Talcher,48.12,165.82,9.45,18.34,2.5,13.56,High
Odisha,Talcher,83.49,275.65,19.45,25.67,3.06,14.32,High
Odisha,Talcher,85.22,268.83,14.57,24.95,3.25,12.27,High
Odisha,Talcher,62.29,205.0,13.94,18.18,2.65,12.73,High
Odisha,Talcher,58.04,205.76,19.43,17.89,2.41,12.88,High
Odisha,Talcher,77.03,289.01,8.95,42.91,1.53,10.34,High
Odisha,Talcher,94.21,362.21,6.37,35.87,0.0,12.94,High
Odisha,Talcher,88.86,338.63,6.27,27.64,0.0,13.05,High
Odisha,Talcher,83.94,298.36,4.61,24.15,0.43,13.56,High
Odisha,Talcher,89.94,341.24,2.34,18.36,1.42,14.99,High
Odisha,Talcher,89.14,345.01,2.58,19.73,1.9,13.65,High
Odisha,Talcher,97.94,409.14,3.56,23.78,1.08,14.22,High
Odisha,Talcher,95.01,444.69,5.91,22.89,0.01,10.33,High
Odisha,Talcher,80.16,345.27,5.52,19.06,0.02,9.75,High
Odisha,Talcher,71.14,290.4,4.38,20.63,0.04,7.13,High
Odisha,Talcher,83.12,355.22,6.44,19.32,0.81,12.13,High
Odisha,Talcher,107.97,474.87,1.4,19.59,2.08,9.93,High
Odisha,Talcher,93.4,429.05,0.53,23.58,1.88,10.9,High
Odisha,Talcher,85.04,420.2,0.15,31.4,1.62,11.35,High
Odisha,Talcher,81.8,466.19,1.48,28.1,1.78,9.04,High
Odisha,Talcher,66.17,354.59,0.56,30.04,1.16,8.78,High
Odisha,Talcher,66.46,368.49,0.34,30.7,1.21,7.11,High
Odisha,Talcher,86.22,477.66,0.43,32.57,1.5,7.67,High
Odisha,Talcher,110.22,528.3,0.32,26.37,1.92,8.15,High
Odisha,Talcher,110.75,494.5,0.25,26.82,2.96,6.4,High
Odisha,Talcher,95.3,440.33,0.33,29.56,2.22,8.46,High
Odisha,Talcher,100.66,507.65,0.1,28.86,2.08,8.24,High
Odisha,Talcher,88.36,451.12,0.09,25.13,1.84,8.19,High
Odisha,Talcher,100.93,456.56,0.02,18.29,1.86,8.62,High
Odisha,Talcher,109.94,423.46,21.69,18.03,2.37,8.02,High
Odisha,Talcher,114.58,340.97,21.69,16.33,2.25,7.74,High
Odisha,Talcher,119.7,346.87,21.69,27.2,2.68,8.15,High
Odisha,Talcher,106.01,299.94,21.69,19.55,2.34,8.72,High
Odisha,Talcher,101.5,308.53,21.69,19.01,2.47,7.6,High
Odisha,Talcher,94.41,239.24,21.69,21.66,2.58,6.64,High
Odisha,Talcher,115.23,306.3,0.2,19.83,2.28,7.17,High
Odisha,Talcher,99.88,280.93,1.02,17.16,2.17,6.08,High
Odisha,Talcher,92.54,282.66,0.96,14.11,1.87,5.94,High
Odisha,Talcher,110.56,301.76,0.82,16.98,2.87,8.1,High
Odisha,Talcher,112.0,319.79,0.9,16.37,2.9,7.77,High
Odisha,Talcher,89.1,227.65,0.97,13.65,2.54,9.12,High
Odisha,Talcher,77.51,225.23,0.92,12.7,2.4,6.36,High
Odisha,Talcher,54.95,95.68,0.56,10.72,2.03,5.61,Moderate
Odisha,Talcher,40.37,95.68,1.51,8.63,1.87,6.1,Moderate
Odisha,Talcher,13.6,95.68,1.06,8.81,1.8,6.77,Low
Odisha,Talcher,12.14,95.68,0.46,7.99,1.97,6.81,Low
Odisha,Talcher,47.8,95.68,0.66,10.19,2.54,5.94,Moderate
Odisha,Talcher,67.17,95.68,0.78,12.53,2.64,6.11,High
Odisha,Talcher,94.18,95.68,0.5,15.19,3.06,5.19,High
Odisha,Talcher,157.16,95.68,0.7,18.32,2.94,3.56,High
Odisha,Talcher,73.79,95.68,5.33,16.3,3.04,4.84,High
Odisha,Talcher,95.97,214.94,7.19,17.09,3.71,6.58,High
Odisha,Talcher,111.33,289.08,6.8,15.37,3.52,6.85,High
Odisha,Talcher,107.57,295.5,6.76,12.71,3.3,7.3,High
Odisha,Talcher,77.2,291.2,6.64,11.44,3.04,5.69,High
Odisha,Talcher,101.04,322.56,6.02,14.6,3.63,5.78,High
Odisha,Talcher,72.57,239.2,5.73,17.37,3.2,4.75,High
Odisha,Talcher,84.3,263.09,5.94,18.03,3.25,5.67,High
Odisha,Talcher,109.37,316.19,6.47,24.76,3.73,9.42,High
Odisha,Talcher,164.15,379.95,6.14,36.42,4.74,10.82,High
Odisha,Talcher,144.06,392.33,5.82,32.94,4.25,10.61,High
Odisha,Talcher,149.95,391.11,4.88,32.26,4.07,8.41,High
Odisha,Talcher,141.72,364.26,4.94,32.54,4.07,7.78,High
Odisha,Talcher,151.23,388.52,5.19,33.8,4.16,6.71,High
Odisha,Talcher,136.62,405.86,5.46,34.22,4.23,6.64,High
Odisha,Talcher,94.54,248.18,5.92,22.56,3.33,7.05,High
Odisha,Talcher,105.66,272.38,5.44,22.34,3.55,6.15,High
Odisha,Talcher,122.14,366.32,5.93,27.72,3.51,5.99,High
Odisha,Talcher,117.54,284.65,5.76,9.16,2.66,6.22,High
Odisha,Talcher,126.07,309.11,5.36,9.16,2.95,6.74,High
Odisha,Talcher,148.86,331.98,5.04,9.16,3.43,8.78,High
Odisha,Talcher,129.5,394.06,5.05,9.16,3.31,8.79,High
Odisha,Talcher,102.03,387.57,4.75,21.12,2.29,5.73,High
Odisha,Talcher,115.57,385.7,5.06,30.61,1.77,16.34,High
Odisha,Talcher,131.89,327.92,6.78,40.84,1.79,37.78,High
Odisha,Talcher,102.06,481.81,1.65,28.25,2.09,11.4,High
Odisha,Talcher,104.12,375.0,0.51,30.04,2.2,12.35,High
Odisha,Talcher,113.96,439.84,0.14,30.65,2.47,12.79,High
Odisha,Talcher,99.88,424.28,0.03,31.05,2.34,10.45,High
Odisha,Talcher,81.01,291.71,0.07,28.6,1.81,6.54,High
Odisha,Talcher,66.58,242.91,0.25,21.85,1.7,5.78,High
Odisha,Talcher,66.31,198.55,0.14,20.34,1.56,3.53,High
Odisha,Talcher,47.7,182.62,21.69,16.17,1.25,3.1,High
Odisha,Talcher,58.67,217.45,21.69,13.8,1.6,5.66,High
Odisha,Talcher,56.68,210.72,21.69,16.33,2.02,2.75,High
Odisha,Talcher,55.87,240.84,21.69,16.4,1.93,2.79,High
Odisha,Talcher,53.41,237.12,21.69,15.67,1.95,5.18,High
Odisha,Talcher,78.87,339.23,21.69,23.48,2.53,9.33,High
Odisha,Talcher,95.67,362.96,21.69,27.86,3.05,10.52,High
Odisha,Talcher,102.53,356.48,21.69,27.38,2.94,8.94,High
Odisha,Talcher,99.74,421.57,21.69,28.85,3.25,10.57,High
Odisha,Talcher,101.98,444.2,21.69,30.3,3.22,9.33,High
Odisha,Talcher,82.05,386.16,21.69,24.02,2.87,10.03,High
Odisha,Talcher,96.65,482.14,21.69,28.02,3.35,9.83,High
Odisha,Talcher,88.48,444.48,3.79,19.88,2.81,8.99,High
Odisha,Talcher,83.85,370.72,21.69,17.27,2.59,6.5,High
Odisha,Talcher,60.24,291.43,21.69,10.2,1.84,4.44,High
Odisha,Talcher,51.07,256.14,21.69,10.26,2.0,5.03,High
Odisha,Talcher,61.86,320.44,21.69,14.28,2.36,8.25,High
Odisha,Talcher,63.48,330.54,21.69,11.08,2.2,9.31,High
Odisha,Talcher,87.87,402.77,21.69,15.84,2.87,8.78,High
Odisha,Talcher,106.94,502.63,21.69,30.23,3.33,10.23,High
Odisha,Talcher,129.55,567.83,21.69,25.38,3.69,14.16,High
Odisha,Talcher,68.38,336.82,21.69,16.17,2.52,7.5,High
Odisha,Talcher,71.75,311.87,21.69,15.08,2.86,6.38,High
Odisha,Talcher,59.61,233.28,21.69,13.57,3.28,4.86,High
Odisha,Talcher,75.49,324.06,21.69,9.87,3.06,8.68,High
Odisha,Talcher,90.51,420.1,21.69,12.95,3.35,8.59,High
Odisha,Talcher,94.73,427.68,21.69,15.27,3.78,12.42,High
Odisha,Talcher,81.52,404.66,21.69,13.26,3.24,6.94,High
Odisha,Talcher,116.52,768.16,21.69,16.71,4.2,3.71,High
Odisha,Talcher,75.06,635.78,21.69,4.18,3.38,5.58,High
Odisha,Talcher,71.07,369.02,21.69,6.63,2.96,8.0,High
Odisha,Talcher,39.16,187.19,21.69,2.73,2.39,5.59,High
Odisha,Talcher,27.67,108.55,21.69,0.94,2.17,2.46,Moderate
Odisha,Talcher,23.09,125.2,21.69,0.68,2.1,2.2,Moderate
Odisha,Talcher,29.97,168.95,21.69,0.74,2.42,5.54,Moderate
Odisha,Talcher,29.6,158.68,21.69,28.25,2.27,4.02,Moderate
Odisha,Talcher,37.64,200.46,21.69,29.83,2.34,3.69,High
Odisha,Talcher,58.16,282.48,21.69,30.48,2.83,7.14,High
Odisha,Talcher,33.19,185.36,21.69,29.28,2.81,6.04,High
Odisha,Talcher,29.56,136.7,21.69,27.37,2.43,4.25,Moderate
Odisha,Talcher,45.91,242.28,21.69,27.03,2.68,7.13,High
Odisha,Talcher,67.33,379.94,21.69,29.44,3.13,7.3,High
Odisha,Talcher,61.65,368.35,21.69,30.24,3.33,8.93,High
Odisha,Talcher,62.78,322.38,21.69,30.27,3.06,6.23,High
Odisha,Talcher,48.57,95.68,21.69,27.24,2.61,7.39,Moderate
Odisha,Talcher,48.57,95.68,21.69,29.1,3.18,11.93,Moderate
Odisha,Talcher,18.06,95.68,21.69,28.83,2.69,4.31,Moderate
Odisha,Talcher,65.8,384.47,11.36,28.25,3.05,12.6,High
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,61.5,155.29,6.71,27.9,3.09,9.24,High
Odisha,Talcher,48.57,95.68,5.96,29.47,3.1,7.75,Moderate
Odisha,Talcher,31.22,95.68,5.8,29.29,3.16,5.04,Moderate
Odisha,Talcher,78.55,118.8,6.32,32.33,4.11,8.42,High
Odisha,Talcher,39.23,158.18,8.04,33.75,2.11,16.02,High
Odisha,Talcher,33.25,145.56,8.0,30.19,1.0,5.83,Moderate
Odisha,Talcher,42.6,179.81,7.01,28.88,0.93,7.87,Moderate
Odisha,Talcher,46.63,217.15,8.1,29.22,1.23,8.75,High
Odisha,Talcher,60.74,326.64,8.06,30.49,1.25,6.93,High
Odisha,Talcher,85.0,392.46,7.38,32.51,1.85,11.68,High
Odisha,Talcher,53.41,248.96,7.28,30.33,0.99,8.34,Moderate
Odisha,Talcher,28.11,148.93,7.69,27.01,0.61,6.86,Low
Odisha,Talcher,34.38,169.7,7.43,27.73,0.72,7.72,Moderate
Odisha,Talcher,45.84,218.72,7.12,27.3,0.96,9.44,Moderate
Odisha,Talcher,95.85,273.08,6.55,28.63,1.32,11.61,High
Odisha,Talcher,58.86,220.16,6.68,28.31,1.02,15.11,High
Odisha,Talcher,47.74,195.92,6.47,27.51,0.99,8.07,Moderate
Odisha,Talcher,50.37,196.44,11.4,27.49,1.26,9.07,High
Odisha,Talcher,43.63,174.8,16.39,27.3,1.2,6.13,High
Odisha,Talcher,27.84,128.0,16.09,26.22,0.95,3.72,Low
Odisha,Talcher,55.95,235.28,16.03,25.82,1.21,6.18,High
Odisha,Talcher,29.53,131.35,15.4,24.98,0.93,4.66,Low
Odisha,Talcher,21.02,104.95,15.27,24.02,0.73,6.36,Low
Odisha,Talcher,18.61,92.87,15.79,23.31,0.81,4.47,Low
Odisha,Talcher,47.88,188.3,16.1,25.91,1.43,6.1,High
Odisha,Talcher,58.43,139.58,15.58,27.7,1.55,4.37,High
Odisha,Talcher,46.71,162.61,15.61,25.03,1.37,8.7,High
Odisha,Talcher,52.99,221.52,14.97,25.19,1.72,9.69,High
Odisha,Talcher,33.4,135.29,15.28,25.47,1.27,11.43,High
Odisha,Talcher,30.56,112.23,15.44,25.18,1.41,4.18,High
Odisha,Talcher,53.68,226.94,15.03,24.08,1.58,10.95,High
Odisha,Talcher,60.44,242.33,16.46,25.01,1.71,14.69,High
Odisha,Talcher,57.94,269.22,15.44,25.61,1.56,10.9,High
Odisha,Talcher,34.74,140.61,9.91,35.43,1.25,8.75,High
Odisha,Talcher,44.86,137.62,17.09,39.09,1.64,3.56,High
Odisha,Talcher,43.61,135.13,18.56,26.92,1.65,6.72,High
Odisha,Talcher,28.04,116.55,17.6,28.13,1.35,4.85,Moderate
Odisha,Talcher,49.73,139.6,18.22,25.43,1.72,9.5,High
Odisha,Talcher,45.09,128.93,18.35,24.38,1.38,13.84,High
Odisha,Talcher,23.3,87.02,18.33,23.6,1.16,5.88,Low
Odisha,Talcher,27.72,102.66,17.63,22.86,1.18,11.12,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,34.69,161.68,21.69,29.56,1.96,11.64,High
Odisha,Talcher,50.82,298.76,16.86,24.38,1.9,3.88,High
Odisha,Talcher,36.35,165.98,15.89,21.74,1.39,9.14,High
Odisha,Talcher,39.81,90.26,16.24,21.31,1.21,5.26,Moderate
Odisha,Talcher,21.91,69.03,15.82,22.88,1.27,2.98,Low
Odisha,Talcher,16.34,66.35,13.18,21.3,1.21,2.03,Low
Odisha,Talcher,26.08,110.21,12.51,27.54,1.94,4.7,Moderate
Odisha,Talcher,37.46,73.77,13.43,24.9,1.8,3.13,Moderate
Odisha,Talcher,36.91,164.08,14.86,23.51,1.58,4.96,High
Odisha,Talcher,38.49,172.54,14.18,24.19,1.71,4.79,High
Odisha,Talcher,55.63,218.71,13.78,25.58,2.07,10.32,High
Odisha,Talcher,53.84,226.97,13.67,26.12,2.09,9.6,High
Odisha,Talcher,42.87,203.68,12.38,25.03,1.79,7.36,High
Odisha,Talcher,46.56,204.14,13.54,26.36,1.86,7.86,High
Odisha,Talcher,38.56,156.87,11.91,26.57,1.66,4.27,High
Odisha,Talcher,38.28,139.66,14.01,26.15,1.91,3.63,High
Odisha,Talcher,45.89,219.76,12.98,26.65,2.14,5.51,High
Odisha,Talcher,25.43,129.35,12.44,23.37,1.49,3.99,Moderate
Odisha,Talcher,27.15,115.69,12.66,23.62,1.5,5.7,Moderate
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,35.3,149.75,13.18,23.67,0.2,11.88,Moderate
Odisha,Talcher,34.7,147.07,11.6,23.16,0.0,7.2,Moderate
Odisha,Talcher,32.94,144.89,10.82,23.15,0.0,8.76,Moderate
Odisha,Talcher,25.41,131.69,10.81,23.36,0.0,3.55,Low
Odisha,Talcher,31.36,152.98,8.82,49.73,0.0,4.89,High
Odisha,Talcher,31.46,133.64,9.74,44.86,0.0,6.86,High
Odisha,Talcher,21.48,110.94,10.75,31.51,0.0,2.97,Low
Odisha,Talcher,21.82,92.22,7.14,26.1,0.0,3.81,Low
Odisha,Talcher,24.64,122.64,10.26,24.84,0.67,6.4,Low
Odisha,Talcher,30.15,118.12,12.84,22.44,0.62,4.84,Moderate
Odisha,Talcher,31.74,148.15,9.27,23.56,0.76,3.86,Moderate
Odisha,Talcher,27.7,136.62,12.25,24.39,0.83,7.93,Low
Odisha,Talcher,50.46,183.66,10.15,31.14,1.31,8.21,High
Odisha,Talcher,28.84,123.52,12.15,31.38,0.93,7.33,Low
Odisha,Talcher,34.58,126.38,9.84,25.72,0.97,10.43,Moderate
Odisha,Talcher,53.16,141.34,13.47,27.49,1.91,15.96,High
Odisha,Talcher,18.93,77.32,9.47,25.55,1.09,5.06,Low
Odisha,Talcher,31.83,128.85,9.68,23.83,0.95,3.39,Moderate
Odisha,Talcher,24.82,102.59,9.42,25.43,1.18,4.27,Moderate
Odisha,Talcher,29.72,117.76,11.28,22.79,0.87,6.29,Low
Odisha,Talcher,48.57,95.68,21.69,9.16,0.89,30.84,Moderate
Odisha,Talcher,18.29,98.23,10.53,21.59,0.87,6.9,Low
Odisha,Talcher,32.36,106.2,3.88,24.52,0.92,3.98,Moderate
Odisha,Talcher,30.64,120.9,4.48,24.41,1.05,7.81,High
Odisha,Talcher,31.89,107.81,8.51,22.96,1.03,8.18,High
Odisha,Talcher,37.45,154.65,8.58,23.17,1.12,9.55,High
Odisha,Talcher,25.85,125.17,6.66,23.26,1.0,13.18,Low
Odisha,Talcher,12.75,92.89,3.05,24.47,1.42,12.65,Low
Odisha,Talcher,24.12,102.19,10.41,26.05,1.83,8.08,Moderate
Odisha,Talcher,48.57,95.68,9.75,26.29,1.77,9.37,Moderate
Odisha,Talcher,14.43,143.96,12.19,26.91,1.49,3.96,Moderate
Odisha,Talcher,20.23,99.04,8.52,25.12,1.24,4.25,Low
Odisha,Talcher,26.75,131.45,3.2,26.89,1.5,7.52,Moderate
Odisha,Talcher,36.16,183.73,6.77,25.53,1.57,8.6,High
Odisha,Talcher,36.86,146.59,5.48,24.54,1.51,6.67,High
Odisha,Talcher,17.58,71.05,6.48,25.07,1.45,3.59,Low
Odisha,Talcher,23.99,49.42,6.6,26.7,1.56,4.69,Low
Odisha,Talcher,15.8,53.89,6.43,25.0,1.17,4.03,Low
Odisha,Talcher,14.22,54.79,7.01,23.26,0.97,7.11,Low
Odisha,Talcher,18.3,76.28,6.12,24.88,0.97,2.16,Low
Odisha,Talcher,15.44,65.11,5.37,23.97,1.04,5.83,Low
Odisha,Talcher,20.9,94.58,7.01,22.56,1.08,4.39,Low
Odisha,Talcher,31.6,111.06,6.97,23.95,1.37,4.5,High
Odisha,Talcher,30.87,132.92,7.4,25.64,1.88,3.4,High
Odisha,Talcher,20.54,61.42,6.35,25.7,1.63,1.93,Low
Odisha,Talcher,25.09,57.48,5.15,26.38,1.62,1.84,Low
Odisha,Talcher,18.32,59.72,7.14,27.14,0.88,1.9,Low
Odisha,Talcher,19.94,79.01,6.0,28.29,0.75,2.81,Low
Odisha,Talcher,17.26,38.61,5.62,27.6,1.53,1.15,Low
Odisha,Talcher,30.92,59.67,5.13,29.35,2.08,1.35,Moderate
Odisha,Talcher,12.41,37.57,3.42,29.07,1.59,0.31,Low
